_items/_id,_items/clusterID,_items/connectionTime,_items/disconnectTime,_items/doneChargingTime,_items/kWhDelivered,_items/sessionID,_items/siteID,_items/spaceID,_items/stationID,_items/timezone,_items/userID,_items/userInputs/0/WhPerMile,_items/userInputs/0/kWhRequested,_items/userInputs/0/milesRequested,_items/userInputs/0/minutesAvailable,_items/userInputs/0/modifiedAt,_items/userInputs/0/paymentRequired,_items/userInputs/0/requestedDeparture,_items/userInputs/0/userID,_items/userInputs/1/WhPerMile,_items/userInputs/1/kWhRequested,_items/userInputs/1/milesRequested,_items/userInputs/1/minutesAvailable,_items/userInputs/1/modifiedAt,_items/userInputs/1/paymentRequired,_items/userInputs/1/requestedDeparture,_items/userInputs/1/userID,_items/userInputs/0,_items/userInputs/2/WhPerMile,_items/userInputs/2/kWhRequested,_items/userInputs/2/milesRequested,_items/userInputs/2/minutesAvailable,_items/userInputs/2/modifiedAt,_items/userInputs/2/paymentRequired,_items/userInputs/2/requestedDeparture,_items/userInputs/2/userID,_items/userInputs/3/WhPerMile,_items/userInputs/3/kWhRequested,_items/userInputs/3/milesRequested,_items/userInputs/3/minutesAvailable,_items/userInputs/3/modifiedAt,_items/userInputs/3/paymentRequired,_items/userInputs/3/requestedDeparture,_items/userInputs/3/userID,_items/userInputs/4/WhPerMile,_items/userInputs/4/kWhRequested,_items/userInputs/4/milesRequested,_items/userInputs/4/minutesAvailable,_items/userInputs/4/modifiedAt,_items/userInputs/4/paymentRequired,_items/userInputs/4/requestedDeparture,_items/userInputs/4/userID,_items/userInputs/5/WhPerMile,_items/userInputs/5/kWhRequested,_items/userInputs/5/milesRequested,_items/userInputs/5/minutesAvailable,_items/userInputs/5/modifiedAt,_items/userInputs/5/paymentRequired,_items/userInputs/5/requestedDeparture,_items/userInputs/5/userID,_items/userInputs/6/WhPerMile,_items/userInputs/6/kWhRequested,_items/userInputs/6/milesRequested,_items/userInputs/6/minutesAvailable,_items/userInputs/6/modifiedAt,_items/userInputs/6/paymentRequired,_items/userInputs/6/requestedDeparture,_items/userInputs/6/userID,_items/userInputs/7/WhPerMile,_items/userInputs/7/kWhRequested,_items/userInputs/7/milesRequested,_items/userInputs/7/minutesAvailable,_items/userInputs/7/modifiedAt,_items/userInputs/7/paymentRequired,_items/userInputs/7/requestedDeparture,_items/userInputs/7/userID,_items/userInputs/8/WhPerMile,_items/userInputs/8/kWhRequested,_items/userInputs/8/milesRequested,_items/userInputs/8/minutesAvailable,_items/userInputs/8/modifiedAt,_items/userInputs/8/paymentRequired,_items/userInputs/8/requestedDeparture,_items/userInputs/8/userID,_items/userInputs/9/WhPerMile,_items/userInputs/9/kWhRequested,_items/userInputs/9/milesRequested,_items/userInputs/9/minutesAvailable,_items/userInputs/9/modifiedAt,_items/userInputs/9/paymentRequired,_items/userInputs/9/requestedDeparture,_items/userInputs/9/userID
5e571bacf9af8b7a25458753,0039,"Mon, 10 Feb 2020 15:46:46 GMT","Tue, 11 Feb 2020 00:02:58 GMT","Mon, 10 Feb 2020 19:21:27 GMT",1.108,2_39_79_382_2020-02-10 15:46:46.398453,0002,CA-491,2-39-79-382,America/Los_Angeles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e571bacf9af8b7a25458754,0039,"Mon, 10 Feb 2020 15:50:14 GMT","Tue, 11 Feb 2020 01:44:07 GMT","Tue, 11 Feb 2020 01:04:06 GMT",53.925,2_39_78_366_2020-02-10 15:50:14.315379,0002,CA-323,2-39-78-366,America/Los_Angeles,000003853,360,57.6,160,523,"Mon, 10 Feb 2020 15:50:57 GMT",true,"Tue, 11 Feb 2020 00:33:14 GMT",3853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e571bacf9af8b7a25458755,0039,"Mon, 10 Feb 2020 15:57:38 GMT","Mon, 10 Feb 2020 16:24:29 GMT",,0.717,2_39_79_380_2020-02-10 15:57:37.659374,0002,CA-489,2-39-79-380,America/Los_Angeles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e571bacf9af8b7a25458756,0039,"Mon, 10 Feb 2020 16:48:55 GMT","Tue, 11 Feb 2020 01:35:39 GMT","Mon, 10 Feb 2020 19:26:17 GMT",6.113,2_39_79_379_2020-02-10 16:48:55.104952,0002,CA-327,2-39-79-379,America/Los_Angeles,000005368,400,8,20,73,"Mon, 10 Feb 2020 16:52:28 GMT",true,"Mon, 10 Feb 2020 18:01:55 GMT",5368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e571bacf9af8b7a25458757,0039,"Mon, 10 Feb 2020 16:54:30 GMT","Tue, 11 Feb 2020 02:01:20 GMT","Mon, 10 Feb 2020 20:44:30 GMT",23.362,2_39_79_377_2020-02-10 16:54:30.344130,0002,CA-325,2-39-79-377,America/Los_Angeles,000001104,250,37.5,150,373,"Mon, 10 Feb 2020 16:54:57 GMT",true,"Mon, 10 Feb 2020 23:07:30 GMT",1104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e571bacf9af8b7a25458758,0039,"Mon, 10 Feb 2020 17:02:21 GMT","Tue, 11 Feb 2020 05:03:22 GMT","Mon, 10 Feb 2020 19:21:27 GMT",4.441,2_39_89_25_2020-02-10 17:02:21.409431,0002,CA-315,2-39-89-25,America/Los_Angeles,000000743,400,8,20,522,"Mon, 10 Feb 2020 17:02:50 GMT",true,"Tue, 11 Feb 2020 01:44:21 GMT",743,400,8,20,522,"Mon, 10 Feb 2020 17:03:04 GMT",true,"Tue, 11 Feb 2020 01:44:21 GMT",743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e571bacf9af8b7a25458759,0039,"Mon, 10 Feb 2020 17:13:41 GMT","Tue, 11 Feb 2020 03:41:42 GMT","Mon, 10 Feb 2020 19:21:29 GMT",4.263,2_39_129_17_2020-02-10 17:13:40.859974,0002,CA-307,2-39-129-17,America/Los_Angeles,000000567,400,8,20,429,"Mon, 10 Feb 2020 17:15:04 GMT",true,"Tue, 11 Feb 2020 00:22:41 GMT",567,400,8,20,429,"Mon, 10 Feb 2020 17:15:22 GMT",true,"Tue, 11 Feb 2020 00:22:41 GMT",567,,400,8,20,434,"Mon, 10 Feb 2020 17:20:49 GMT",true,"Tue, 11 Feb 2020 00:27:41 GMT",567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e571bacf9af8b7a2545875a,0039,"Mon, 10 Feb 2020 17:13:53 GMT","Tue, 11 Feb 2020 02:07:15 GMT","Mon, 10 Feb 2020 19:21:29 GMT",5.946,2_39_95_27_2020-02-10 17:13:52.614563,0002,CA-319,2-39-95-27,America/Los_Angeles,000000891,400,8,20,216,"Mon, 10 Feb 2020 17:13:58 GMT",true,"Mon, 10 Feb 2020 20:49:53 GMT",891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e571bacf9af8b7a2545875b,0039,"Mon, 10 Feb 2020 17:32:16 GMT","Tue, 11 Feb 2020 01:07:09 GMT","Tue, 11 Feb 2020 00:18:49 GMT",9.891,2_39_88_438_2020-02-10 17:32:16.016758,0002,CA-502,2-39-88-438,America/Los_Angeles,000001534,250,10,40,404,"Mon, 10 Feb 2020 17:33:29 GMT",true,"Tue, 11 Feb 2020 00:16:16 GMT",1534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e571bacf9af8b7a2545875c,0039,"Mon, 10 Feb 2020 17:36:51 GMT","Tue, 11 Feb 2020 00:08:06 GMT","Mon, 10 Feb 2020 19:21:28 GMT",4.375,2_39_127_19_2020-02-10 17:36:51.254035,0002,CA-309,2-39-127-19,America/Los_Angeles,000001912,400,20,50,392,"Mon, 10 Feb 2020 17:37:00 GMT",true,"Tue, 11 Feb 2020 00:08:51 GMT",1912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e571bacf9af8b7a2545875d,0039,"Mon, 10 Feb 2020 17:37:15 GMT","Tue, 11 Feb 2020 01:24:44 GMT","Tue, 11 Feb 2020 01:25:44 GMT",27.234,2_39_78_362_2020-02-10 17:37:14.863493,0002,CA-496,2-39-78-362,America/Los_Angeles,000002961,400,40,100,459,"Mon, 10 Feb 2020 17:38:12 GMT",true,"Tue, 11 Feb 2020 01:16:15 GMT",2961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e571bacf9af8b7a2545875e,0039,"Mon, 10 Feb 2020 17:38:12 GMT","Tue, 11 Feb 2020 01:14:59 GMT","Mon, 10 Feb 2020 21:24:01 GMT",10.768,2_39_78_365_2020-02-10 17:38:12.166717,0002,CA-321,2-39-78-365,America/Los_Angeles,000000677,325,19.5,60,366,"Mon, 10 Feb 2020 17:38:39 GMT",true,"Mon, 10 Feb 2020 23:44:12 GMT",677,325,19.5,60,71,"Mon, 10 Feb 2020 21:41:39 GMT",true,"Mon, 10 Feb 2020 18:49:12 GMT",677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e571bacf9af8b7a2545875f,0039,"Mon, 10 Feb 2020 17:48:01 GMT","Mon, 10 Feb 2020 21:06:30 GMT","Mon, 10 Feb 2020 19:21:28 GMT",2.838,2_39_125_21_2020-02-10 17:48:01.179039,0002,CA-311,2-39-125-21,America/Los_Angeles,000001366,400,8,20,60,"Mon, 10 Feb 2020 17:48:31 GMT",true,"Mon, 10 Feb 2020 18:48:01 GMT",1366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e571bacf9af8b7a25458760,0039,"Mon, 10 Feb 2020 17:58:37 GMT","Mon, 10 Feb 2020 19:07:03 GMT",,7.401,2_39_124_22_2020-02-10 17:58:37.170999,0002,CA-312,2-39-124-22,America/Los_Angeles,000001626,200,30,150,198,"Mon, 10 Feb 2020 17:59:15 GMT",true,"Mon, 10 Feb 2020 21:16:37 GMT",1626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e571bacf9af8b7a25458761,0039,"Mon, 10 Feb 2020 18:04:58 GMT","Tue, 11 Feb 2020 02:32:20 GMT","Tue, 11 Feb 2020 02:32:15 GMT",3.348,2_39_79_380_2020-02-10 18:04:58.346535,0002,CA-489,2-39-79-380,America/Los_Angeles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e571bacf9af8b7a25458762,0039,"Mon, 10 Feb 2020 18:33:58 GMT","Tue, 11 Feb 2020 03:09:48 GMT","Mon, 10 Feb 2020 20:52:19 GMT",14.005,2_39_90_26_2020-02-10 18:33:57.613872,0002,CA-316,2-39-90-26,America/Los_Angeles,000000558,400,32,80,60,"Mon, 10 Feb 2020 18:34:03 GMT",true,"Mon, 10 Feb 2020 19:33:58 GMT",558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e571bacf9af8b7a25458763,0039,"Mon, 10 Feb 2020 18:38:30 GMT","Tue, 11 Feb 2020 02:18:38 GMT","Tue, 11 Feb 2020 02:13:51 GMT",1.029,2_39_79_376_2020-02-10 18:38:29.999937,0002,CA-324,2-39-79-376,America/Los_Angeles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e571bacf9af8b7a25458764,0039,"Mon, 10 Feb 2020 18:57:58 GMT","Mon, 10 Feb 2020 21:42:25 GMT","Mon, 10 Feb 2020 19:45:37 GMT",4.133,2_39_123_23_2020-02-10 18:57:57.579174,0002,CA-313,2-39-123-23,America/Los_Angeles,000000668,425,4.25,10,61,"Mon, 10 Feb 2020 18:58:18 GMT",true,"Mon, 10 Feb 2020 19:58:58 GMT",668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e571bacf9af8b7a25458765,0039,"Mon, 10 Feb 2020 19:07:24 GMT","Tue, 11 Feb 2020 01:37:02 GMT","Tue, 11 Feb 2020 01:36:59 GMT",15.896,2_39_78_360_2020-02-10 19:07:24.170487,0002,CA-322,2-39-78-360,America/Los_Angeles,000004947,380,19,50,367,"Mon, 10 Feb 2020 19:07:40 GMT",true,"Tue, 11 Feb 2020 01:14:24 GMT",4947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e571bacf9af8b7a25458766,0039,"Mon, 10 Feb 2020 19:09:42 GMT","Tue, 11 Feb 2020 03:01:01 GMT","Mon, 10 Feb 2020 20:50:23 GMT",5.123,2_39_126_20_2020-02-10 19:09:41.582432,0002,CA-310,2-39-126-20,America/Los_Angeles,000002170,400,28,70,417,"Mon, 10 Feb 2020 19:10:02 GMT",true,"Tue, 11 Feb 2020 02:06:42 GMT",2170,400,28,70,417,"Mon, 10 Feb 2020 19:10:39 GMT",true,"Tue, 11 Feb 2020 02:06:42 GMT",2170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e571bacf9af8b7a25458767,0039,"Mon, 10 Feb 2020 19:31:58 GMT","Tue, 11 Feb 2020 01:14:23 GMT","Tue, 11 Feb 2020 01:10:56 GMT",0.945,2_39_78_363_2020-02-10 19:31:58.332233,0002,CA-320,2-39-78-363,America/Los_Angeles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e571bacf9af8b7a25458768,0039,"Mon, 10 Feb 2020 19:54:57 GMT","Mon, 10 Feb 2020 20:59:11 GMT","Mon, 10 Feb 2020 20:23:27 GMT",1.813,2_39_130_31_2020-02-10 19:54:56.953633,0002,CA-306,2-39-130-31,America/Los_Angeles,000000798,400,8,20,96,"Mon, 10 Feb 2020 19:55:17 GMT",true,"Mon, 10 Feb 2020 21:30:57 GMT",798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e571bacf9af8b7a25458769,0039,"Mon, 10 Feb 2020 20:21:26 GMT","Tue, 11 Feb 2020 02:51:07 GMT","Mon, 10 Feb 2020 22:18:41 GMT",6.355,2_39_92_436_2020-02-10 20:21:26.250726,0002,CA-318,2-39-92-436,America/Los_Angeles,000001124,400,8,20,60,"Mon, 10 Feb 2020 20:21:49 GMT",true,"Mon, 10 Feb 2020 21:21:26 GMT",1124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e571bacf9af8b7a2545876a,0039,"Mon, 10 Feb 2020 20:42:37 GMT","Tue, 11 Feb 2020 01:03:10 GMT","Tue, 11 Feb 2020 01:02:12 GMT",7.168,2_39_78_367_2020-02-10 20:42:36.961079,0002,CA-494,2-39-78-367,America/Los_Angeles,000002291,400,8,20,408,"Mon, 10 Feb 2020 20:48:13 GMT",true,"Tue, 11 Feb 2020 03:30:37 GMT",2291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e571bacf9af8b7a2545876b,0039,"Mon, 10 Feb 2020 21:08:09 GMT","Tue, 11 Feb 2020 03:01:22 GMT","Mon, 10 Feb 2020 22:49:01 GMT",5.456,2_39_92_442_2020-02-10 21:08:08.513765,0002,CA-498,2-39-92-442,America/Los_Angeles,000000515,400,12,30,62,"Mon, 10 Feb 2020 21:08:39 GMT",true,"Mon, 10 Feb 2020 22:10:09 GMT",515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e571bacf9af8b7a2545876c,0039,"Mon, 10 Feb 2020 21:47:05 GMT","Tue, 11 Feb 2020 04:49:12 GMT","Mon, 10 Feb 2020 22:59:31 GMT",2.352,2_39_91_437_2020-02-10 21:47:04.963793,0002,CA-317,2-39-91-437,America/Los_Angeles,000001082,400,8,20,64,"Mon, 10 Feb 2020 21:48:02 GMT",true,"Mon, 10 Feb 2020 22:51:05 GMT",1082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e571bacf9af8b7a2545876d,0039,"Mon, 10 Feb 2020 21:53:55 GMT","Mon, 10 Feb 2020 22:29:42 GMT","Mon, 10 Feb 2020 22:24:10 GMT",0.839,2_39_123_23_2020-02-10 21:53:54.796728,0002,CA-313,2-39-123-23,America/Los_Angeles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e571bacf9af8b7a2545876e,0039,"Mon, 10 Feb 2020 22:41:24 GMT","Tue, 11 Feb 2020 01:24:32 GMT","Mon, 10 Feb 2020 23:28:20 GMT",4.295,2_39_123_23_2020-02-10 22:41:24.105080,0002,CA-313,2-39-123-23,America/Los_Angeles,000000710,400,64,160,273,"Mon, 10 Feb 2020 22:41:38 GMT",true,"Tue, 11 Feb 2020 03:14:24 GMT",710,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e571bacf9af8b7a2545876f,0039,"Mon, 10 Feb 2020 22:46:49 GMT","Tue, 11 Feb 2020 00:04:23 GMT","Tue, 11 Feb 2020 00:05:21 GMT",0.88,2_39_124_22_2020-02-10 22:46:49.239378,0002,CA-312,2-39-124-22,America/Los_Angeles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e571bacf9af8b7a25458770,0039,"Tue, 11 Feb 2020 00:04:27 GMT","Tue, 11 Feb 2020 02:20:40 GMT","Tue, 11 Feb 2020 00:35:26 GMT",0.877,2_39_124_22_2020-02-11 00:04:26.951817,0002,CA-312,2-39-124-22,America/Los_Angeles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e571bacf9af8b7a25458771,0039,"Tue, 11 Feb 2020 00:59:54 GMT","Tue, 11 Feb 2020 03:07:55 GMT","Tue, 11 Feb 2020 01:31:09 GMT",0.884,2_39_130_31_2020-02-11 00:59:54.153485,0002,CA-306,2-39-130-31,America/Los_Angeles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e571bacf9af8b7a25458772,0039,"Tue, 11 Feb 2020 05:46:22 GMT","Tue, 11 Feb 2020 14:03:53 GMT","Tue, 11 Feb 2020 12:10:46 GMT",41.061,2_39_139_28_2020-02-11 05:46:22.217437,0002,CA-303,2-39-139-28,America/Los_Angeles,000000489,428,102.72,240,475,"Tue, 11 Feb 2020 05:46:51 GMT",true,"Tue, 11 Feb 2020 13:41:22 GMT",489,428,102.72,240,487,"Tue, 11 Feb 2020 05:47:02 GMT",true,"Tue, 11 Feb 2020 13:53:22 GMT",489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e586d33f9af8b7dded9fe16,0039,"Tue, 11 Feb 2020 15:43:17 GMT","Wed, 12 Feb 2020 01:12:19 GMT","Tue, 11 Feb 2020 18:13:45 GMT",8.077,2_39_131_30_2020-02-11 15:43:17.175716,0002,CA-305,2-39-131-30,America/Los_Angeles,000000620,400,12,30,547,"Tue, 11 Feb 2020 15:43:31 GMT",true,"Wed, 12 Feb 2020 00:50:17 GMT",620,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e586d33f9af8b7dded9fe17,0039,"Tue, 11 Feb 2020 15:54:51 GMT","Wed, 12 Feb 2020 00:55:55 GMT","Wed, 12 Feb 2020 00:43:57 GMT",0.902,2_39_79_380_2020-02-11 15:54:50.950770,0002,CA-489,2-39-79-380,America/Los_Angeles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e586d33f9af8b7dded9fe18,0039,"Tue, 11 Feb 2020 16:11:06 GMT","Wed, 12 Feb 2020 01:35:26 GMT","Tue, 11 Feb 2020 23:11:42 GMT",0.877,2_39_78_366_2020-02-11 16:11:05.854868,0002,CA-323,2-39-78-366,America/Los_Angeles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e586d33f9af8b7dded9fe19,0039,"Tue, 11 Feb 2020 16:16:27 GMT","Tue, 11 Feb 2020 22:46:18 GMT","Tue, 11 Feb 2020 21:27:17 GMT",8.138,2_39_79_382_2020-02-11 16:16:26.783801,0002,CA-491,2-39-79-382,America/Los_Angeles,000004701,300,12,40,388,"Tue, 11 Feb 2020 16:55:29 GMT",true,"Tue, 11 Feb 2020 22:44:27 GMT",4701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e586d33f9af8b7dded9fe1a,0039,"Tue, 11 Feb 2020 16:21:18 GMT","Wed, 12 Feb 2020 00:11:02 GMT","Tue, 11 Feb 2020 17:46:37 GMT",3.937,2_39_128_18_2020-02-11 16:21:18.047533,0002,CA-308,2-39-128-18,America/Los_Angeles,000001564,300,12,40,241,"Tue, 11 Feb 2020 16:21:23 GMT",true,"Tue, 11 Feb 2020 20:22:18 GMT",1564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e586d33f9af8b7dded9fe1b,0039,"Tue, 11 Feb 2020 16:26:39 GMT","Wed, 12 Feb 2020 01:14:08 GMT","Tue, 11 Feb 2020 21:26:16 GMT",17.028,2_39_79_378_2020-02-11 16:26:38.910455,0002,CA-326,2-39-79-378,America/Los_Angeles,000000832,400,20,50,523,"Tue, 11 Feb 2020 16:27:04 GMT",true,"Wed, 12 Feb 2020 01:09:39 GMT",832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e586d33f9af8b7dded9fe1c,0039,"Tue, 11 Feb 2020 16:28:29 GMT","Wed, 12 Feb 2020 01:44:03 GMT","Tue, 11 Feb 2020 20:39:41 GMT",22.74,2_39_91_437_2020-02-11 16:28:28.673245,0002,CA-317,2-39-91-437,America/Los_Angeles,000000431,300,27,90,219,"Tue, 11 Feb 2020 16:30:47 GMT",true,"Tue, 11 Feb 2020 20:07:29 GMT",431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e586d33f9af8b7dded9fe1d,0039,"Tue, 11 Feb 2020 16:30:27 GMT","Wed, 12 Feb 2020 01:42:20 GMT","Wed, 12 Feb 2020 01:32:40 GMT",13.381,2_39_78_365_2020-02-11 16:30:27.414599,0002,CA-321,2-39-78-365,America/Los_Angeles,000000945,400,32,80,62,"Tue, 11 Feb 2020 16:30:38 GMT",true,"Tue, 11 Feb 2020 17:32:27 GMT",945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e586d33f9af8b7dded9fe1e,0039,"Tue, 11 Feb 2020 16:30:42 GMT","Tue, 11 Feb 2020 22:06:50 GMT","Tue, 11 Feb 2020 20:30:10 GMT",23.345,2_39_79_377_2020-02-11 16:30:42.314951,0002,CA-325,2-39-79-377,America/Los_Angeles,000001104,250,37.5,150,373,"Tue, 11 Feb 2020 16:31:30 GMT",true,"Tue, 11 Feb 2020 22:43:42 GMT",1104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e586d33f9af8b7dded9fe1f,0039,"Tue, 11 Feb 2020 16:31:17 GMT","Wed, 12 Feb 2020 00:25:40 GMT","Wed, 12 Feb 2020 00:03:35 GMT",24.821,2_39_78_367_2020-02-11 16:31:16.954503,0002,CA-494,2-39-78-367,America/Los_Angeles,000001470,292,29.2,100,301,"Tue, 11 Feb 2020 16:31:25 GMT",true,"Tue, 11 Feb 2020 21:32:17 GMT",1470,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e586d33f9af8b7dded9fe20,0039,"Tue, 11 Feb 2020 16:35:36 GMT","Wed, 12 Feb 2020 00:30:50 GMT","Tue, 11 Feb 2020 17:21:22 GMT",2.864,2_39_79_376_2020-02-11 16:35:36.123235,0002,CA-324,2-39-79-376,America/Los_Angeles,000000751,400,40,100,717,"Tue, 11 Feb 2020 16:35:49 GMT",true,"Wed, 12 Feb 2020 04:32:36 GMT",751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e586d33f9af8b7dded9fe21,0039,"Tue, 11 Feb 2020 16:40:41 GMT","Wed, 12 Feb 2020 01:27:37 GMT","Tue, 11 Feb 2020 18:33:15 GMT",10.657,2_39_123_23_2020-02-11 16:40:36.097464,0002,CA-313,2-39-123-23,America/Los_Angeles,000001153,600,24,40,434,"Tue, 11 Feb 2020 16:40:40 GMT",true,"Tue, 11 Feb 2020 23:54:41 GMT",1153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e586d33f9af8b7dded9fe22,0039,"Tue, 11 Feb 2020 16:47:24 GMT","Tue, 11 Feb 2020 22:10:32 GMT","Tue, 11 Feb 2020 21:49:55 GMT",0.747,2_39_125_21_2020-02-11 16:47:23.802836,0002,CA-311,2-39-125-21,America/Los_Angeles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
